runtime,budget_in_USD,imdbVotes,IMDBscore,TomatoesScore,Metascore,Domestic_box_office,Theater_num,movie_2_before,movie_1_before,movie_0_before,Actor_2_before,Actor_1_before,Actor_0_before
139,50000000,45012,0.69,0.46,0.53,20810036,2815.0,29,100,92,24.0,19.25,28.0
102,1500000,14981,0.51,0.49,0.35,779820,14.0,36,45,68,15.5,33.25,43.0
95,145000000,114978,0.71,0.87,0.66,143528619,3987.0,31,68,92,26.75,24.0,23.75
130,10181700,54319,0.71,0.91,0.89,2339735,143.0,48,37,40,0.75,25.75,1.75
115,20000000,60021,0.63,0.53,0.52,12639297,2205.0,45,98,100,14.0,21.25,13.5
88,,7533,0.57,0.7,0.65,200242,16.0,18,37,100,25.0,30.25,46.75
106,,74250,0.8,0.95,0.79,3237118,525.0,5,17,17,2.75,25.0,10.0
99,29000000,38917,0.54,0.22,0.4,63077560,3495.0,34,94,96,35.25,49.0,43.0
99,3959550,48996,0.7,0.91,0.81,514870,45.0,31,37,46,21.75,11.0,36.0
94,900000,34573,0.59,0.1,0.26,9097072,1015.0,10,65,100,20.75,25.75,31.0
97,73000000,69255,0.63,0.43,0.43,107509366,3932.0,40,74,98,32.0,20.75,15.75
112,35000000,45975,0.66,0.67,0.57,23083334,2413.0,19,92,100,19.75,42.5,33.75
108,10000000,79913,0.6,0.55,0.55,79042440,2821.0,8,48,100,20.75,54.25,47.5
104,8000000,22831,0.77,0.24,0.37,685780,354.0,63,50,36,45.75,27.75,27.5
117,140000000,68802,0.64,0.75,0.66,55483770,3392.0,28,72,100,17.75,26.25,33.25
99,1527255,24161,0.71,0.84,0.73,1489848,48.0,51,46,50,0.0,0.0,0.0
101,50000000,59678,0.47,0.23,0.34,28848693,3418.0,39,100,90,26.0,44.5,39.0
117,80000000,55712,0.68,0.64,0.58,27569558,3143.0,31,85,100,20.0,30.0,27.0
112,18000000,67567,0.66,0.83,0.76,3712282,521.0,66,87,77,22.0,20.25,21.0
93,10000000,36252,0.48,0.1,0.34,26594261,2509.0,46,100,72,17.0,25.0,11.0
109,13000000,17493,0.71,0.44,0.44,61705123,3155.0,27,84,100,21.75,75.5,42.75
111,29000000,44730,0.68,0.88,0.71,27383770,1528.0,33,82,100,42.0,59.0,42.25
104,,13042,0.6,0.76,0.64,53647,33.0,2,84,100,27.75,40.0,39.75
123,9000000,27848,0.7,0.89,0.79,7710234,572.0,35,54,52,27.75,8.25,5.75
94,18000000,25859,0.6,0.28,0.37,59689605,3179.0,41,95,100,57.5,98.5,84.0
102,40000000,48412,0.59,0.13,0.32,90862685,3192.0,12,40,84,33.25,48.5,46.75
104,,15478,0.66,0.53,0.56,1361045,152.0,34,40,40,27.0,27.5,17.5
89,1000000,4822,0.52,,,575258,1.0,19,54,46,8.25,8.25,4.25
92,5000000,17122,0.35,0.07,0.28,11686940,2075.0,25,62,100,54.25,58.0,43.0
99,21500000,13169,0.57,0.21,0.33,2280004,2045.0,31,100,95,20.25,20.25,27.5
90,60000000,3963,0.59,,0.48,9420546,2077.0,18,64,100,30.25,33.25,8.5
162,3393900,37790,0.74,0.93,0.93,1478960,112.0,59,57,100,0.0,0.0,0.0
111,20000000,12749,0.66,0.44,0.54,4712792,2011.0,26,91,100,23.0,12.0,11.5
93,16500000,5929,0.55,0.0,0.23,21256,50.0,3,6,47,18.75,39.0,26.75
84,,18540,0.69,0.99,0.84,28884,9.0,29,77,66,0.0,0.0,0.0
107,20000000,22613,0.63,0.53,0.51,36880033,2915.0,29,88,100,18.0,34.75,40.5
91,,6958,0.56,0.47,0.48,74712,17.0,33,61,100,19.5,21.25,23.5
98,30000000,35977,0.61,0.72,0.58,4212494,523.0,6,39,52,13.75,11.75,19.5
134,30000000,30625,0.71,0.61,0.56,19115191,2387.0,55,71,80,38.25,59.5,20.25
90,3000000,21018,0.64,0.97,0.87,14016568,826.0,51,100,88,21.25,36.75,30.25
92,4000000,12361,0.44,0.03,0.27,10753574,1769.0,35,100,84,39.0,36.0,37.0
120,8500000,18378,0.64,0.72,0.69,15861566,2105.0,12,83,100,21.75,40.0,27.5
103,,6299,0.65,0.58,0.52,33125,5.0,7,51,100,23.25,16.25,16.75
88,3800000,10086,0.66,0.46,0.53,1016985,298.0,17,95,50,22.5,32.25,12.5
90,7000000,7889,0.36,0.09,0.21,17062499,2411.0,13,66,100,46.75,47.5,37.75
146,644125,15112,0.75,0.97,0.88,285930,30.0,31,56,100,0.0,0.0,0.0
86,,3738,0.66,0.91,0.65,4611,2.0,43,100,100,17.75,18.0,15.0
119,,11233,0.69,0.88,0.72,298525,57.0,37,43,41,31.25,23.25,23.0
110,,10534,0.68,0.82,0.78,3401155,317.0,83,100,66,14.0,10.25,6.25
86,,11956,0.64,0.77,0.59,1055284,381.0,10,70,100,19.5,17.25,17.5
107,,10272,0.63,0.91,0.82,1068054,138.0,22,21,44,5.25,2.5,9.5
76,,9412,0.62,0.77,0.63,27099,14.0,15,50,100,0.0,12.25,12.25
95,,5835,0.53,0.33,0.5,2915,3.0,0,46,91,22.75,27.25,32.75
93,,5278,0.57,0.65,0.58,45878,11.0,14,89,100,8.5,41.75,17.25
97,,4581,0.62,,0.46,1788,5.0,41,83,100,14.0,19.75,28.75
84,,3256,0.63,0.82,0.74,10545,3.0,12,38,14,7.5,21.75,19.0
92,,15221,0.67,0.98,0.83,4417983,175.0,13,57,32,12.0,16.0,30.0
97,,7694,0.67,0.86,0.67,91441,12.0,26,78,90,18.0,38.25,14.0
111,20000000,13230,0.59,0.9,0.67,54030051,2676.0,6,39,100,39.0,52.0,51.75
96,,7401,0.65,0.75,0.48,53447,100.0,13,33,31,7.0,6.75,10.75
90,,5177,0.61,0.78,0.57,32919,17.0,12,75,100,1.75,12.75,4.75
96,,15704,0.53,0.37,0.41,3000342,585.0,33,79,100,13.0,46.75,39.0
89,250000,7031,0.59,0.77,0.62,3930990,591.0,43,100,95,15.0,28.25,21.25
85,,3403,0.56,0.91,0.72,16140,13.0,11,8,79,1.25,1.25,15.0
120,5000000,10245,0.44,0.08,0.22,20773069,2419.0,20,100,90,13.25,23.5,32.0
88,,8402,0.59,0.74,0.66,470575,74.0,65,72,0,3.0,1.75,3.5
91,,5110,0.54,0.5,0.58,187145,63.0,9,17,19,4.75,10.0,10.25
125,7805970,4532,0.65,0.92,0.77,1865396,135.0,18,52,98,11.75,16.0,5.0
88,,4682,0.6,0.68,0.56,9188,26.0,6,47,100,25.5,21.5,28.25
132,,19729,0.77,1.0,,2607036,153.0,49,93,100,30.0,55.0,45.0
96,5000000,3028,0.49,0.25,0.41,9669521,925.0,17,75,100,16.5,16.5,33.0
133,5200000,5797,0.52,0.3,,438207,78.0,14,19,62,19.0,17.25,33.0
154,,8107,0.73,,,22121,32.0,22,70,100,25.5,19.0,51.5
122,2900000,18204,0.77,1.0,,1585687,121.0,6,60,100,12.0,15.75,15.25
85,2000000,6047,0.67,0.96,0.86,702537,59.0,60,73,57,0.0,7.0,0.0
90,,7653,0.48,0.43,0.53,10232,11.0,2,48,100,25.0,17.0,10.0
98,5000000,1938,0.57,0.57,0.57,6179955,365.0,18,71,100,7.5,14.0,17.0
107,1000000,5270,0.6,0.14,,1991,2.0,7,100,79,9.5,30.25,9.5
80,2000000,3775,0.63,0.87,0.69,150191,65.0,29,48,71,23.5,0.0,4.0
119,,2204,0.24,,,43403,46.0,31,72,100,36.0,43.0,15.5
138,15670000,38934,0.71,0.78,,1689879,280.0,15,95,100,5.75,47.75,59.5
107,,8045,0.69,0.93,0.82,939099,46.0,31,62,49,0.0,16.0,0.0
111,18500000,2773,0.56,0.46,0.33,6469813,1769.0,18,79,100,0.0,50.0,0.0
94,,1610,0.62,0.61,0.58,254536,83.0,16,16,16,0.0,8.25,0.0
104,,1510,0.64,0.68,0.5,43756,2.0,47,51,57,7.5,15.25,8.0
100,,3104,0.55,0.83,0.68,1605463,255.0,27,97,72,23.25,32.25,14.25
103,,15231,0.71,0.56,,586028,111.0,10,80,100,35.0,50.25,28.25
98,6867180,851,0.57,,0.42,21551,4.0,38,66,60,6.75,0.0,10.75
84,1500000,7258,0.63,0.92,0.74,6304223,897.0,13,91,100,14.5,44.75,46.5
104,,4609,0.66,0.75,0.59,5954,1.0,5,10,13,0.0,0.0,0.0
101,3000000,869,0.47,0.38,0.28,3127773,368.0,6,24,62,19.5,6.25,19.0
112,,540,0.61,0.66,0.56,569306,167.0,54,100,91,14.0,3.25,16.0
97,,2846,0.6,0.84,0.65,21926,7.0,14,30,19,0.0,0.0,0.0
100,,964,0.58,0.91,0.64,5902,3.0,55,96,61,0.0,17.0,7.0
94,,1337,0.69,0.56,0.49,25223,4.0,36,44,40,17.75,8.0,12.5
140,,6767,0.52,0.27,,1326999,145.0,12,60,100,43.0,33.75,37.75
90,,1137,0.37,,,316554,30.0,24,94,100,0.0,0.0,0.0
91,,4618,0.62,0.88,0.75,91151,20.0,19,52,100,25.0,48.75,16.75
95,1693000,677,0.69,,0.47,4550,10.0,0,32,100,0.0,0.0,0.0
120,,187,0.53,,,744046,28.0,96,0,93,0.0,0.0,0.0
91,,867,0.45,0.14,0.22,196458,365.0,12,24,0,24.75,20.75,22.25
123,175000000,531344,0.6,0.27,0.4,325100054,4255.0,20,98,100,21.5,23.0,28.0
122,185000000,208362,0.71,0.85,0.68,158848340,3928.0,28,94,100,26.0,81.5,75.0
115,165000000,508124,0.75,0.89,0.72,232641920,3882.0,58,100,91,30.25,56.0,81.25
117,9000000,356055,0.73,0.77,0.62,138141585,3373.0,26,71,100,22.0,54.75,100.0
108,75000000,115395,0.71,0.72,0.59,270329045,4029.0,29,92,100,25.25,28.0,40.0
116,47000000,513182,0.79,0.94,0.81,100546139,3115.0,20,86,100,17.75,32.0,38.0
139,40000000,362171,0.81,0.86,0.71,67209615,2971.0,23,69,86,5.5,6.75,12.0
132,90000000,167940,0.69,0.64,0.54,93432655,3696.0,27,84,100,20.75,37.75,34.75
92,8000000,35082,0.58,0.37,0.48,3915251,2020.0,40,58,62,24.0,18.0,15.25
111,4000000,226966,0.74,0.98,0.99,27854931,1564.0,6,6,5,0.5,0.75,6.5
133,200000000,475040,0.78,0.84,0.65,532177324,4157.0,14,68,100,17.75,59.25,98.25
127,25000000,169497,0.78,0.93,0.74,169607287,3416.0,39,71,97,32.0,40.5,37.0
141,30000000,66188,0.66,0.86,0.78,8574339,866.0,27,43,45,24.75,32.75,22.0
107,150000000,223018,0.76,0.95,0.81,248757044,3875.0,19,63,86,22.75,27.5,26.75
128,30000000,433097,0.8,0.91,0.93,151101803,3236.0,20,20,37,6.25,6.5,10.0
118,6000000,20519,0.53,0.45,0.62,180851,46.0,10,41,66,9.5,18.0,22.5
115,125000000,166111,0.58,0.18,0.36,54647948,2996.0,29,74,100,28.5,30.25,29.75
116,22500000,204621,0.75,0.73,0.67,10663357,1262.0,51,62,59,42.5,36.75,28.0
124,85000000,125481,0.71,0.61,0.6,40098064,3160.0,22,100,83,4.5,7.0,4.5
132,180000000,363210,0.73,0.74,0.66,234037575,4144.0,16,71,100,13.0,21.0,37.25
96,60000000,200348,0.75,0.86,0.74,125070033,3955.0,22,76,100,37.5,42.75,38.0
121,75000000,138213,0.62,0.23,0.42,34343574,3576.0,100,81,73,17.25,37.75,29.25
100,20000000,100400,0.62,0.58,0.6,113257297,3215.0,20,69,100,47.5,57.5,49.75
118,12000000,180726,0.81,0.85,0.69,51739495,1802.0,35,29,28,12.75,15.25,6.0
116,144000000,186126,0.52,0.74,0.6,128350574,3963.0,29,92,100,10.5,26.25,38.5
127,110000000,140394,0.67,0.65,0.57,87242834,3835.0,12,12,44,30.0,32.75,45.25
104,9000000,86760,0.73,0.94,0.77,14431633,1945.0,21,57,100,24.5,29.75,30.0
92,125000000,63099,0.65,0.75,0.56,153707064,4066.0,68,96,100,27.75,29.5,31.5
103,150000000,111033,0.6,0.36,0.42,45157105,3328.0,52,98,100,35.0,45.25,47.0
161,46000000,84914,0.72,0.83,0.79,7100177,1580.0,82,95,96,31.0,32.25,29.25
107,110000000,132255,0.71,0.83,0.68,61433527,3403.0,11,14,71,11.5,13.25,16.0
123,120000000,189845,0.66,0.55,0.58,162192920,4039.0,28,94,100,32.75,60.25,63.75
128,44000000,231503,0.73,0.51,0.51,86260045,3402.0,16,65,100,14.75,17.75,24.0
118,60000000,121069,0.61,0.38,0.47,58697076,3780.0,14,56,100,21.5,34.5,29.25
115,25000000,97296,0.72,0.82,0.66,12786053,1115.0,42,84,87,37.75,48.75,52.0
127,28000000,61259,0.7,0.71,0.66,15436808,1601.0,27,100,95,17.25,50.0,13.5
114,40000000,153481,0.71,0.6,0.57,43034523,3258.0,14,69,100,15.0,21.75,27.75
146,40000000,70701,0.64,0.42,0.47,8106986,2704.0,28,65,100,15.25,59.0,39.5
134,40000000,118551,0.73,0.6,0.58,21587519,2443.0,26,84,100,21.0,26.25,20.25
111,38000000,88918,0.62,0.39,0.39,60323786,3008.0,4,25,100,21.75,18.75,26.75
107,40000000,74527,0.56,0.37,0.49,26844692,3104.0,28,79,100,37.0,67.75,45.0
91,35000000,62775,0.58,0.2,0.23,30353973,3070.0,49,100,100,38.5,61.25,67.5
105,40000000,51497,0.59,0.18,0.34,14904426,3022.0,17,89,100,27.75,48.75,46.25
97,36000000,78272,0.68,0.14,0.23,31016021,3528.0,18,48,74,14.5,19.75,9.25
133,45000000,75831,0.74,0.8,0.69,31886361,3120.0,26,76,100,14.75,18.25,17.25
98,40000000,67073,0.57,0.32,0.38,21218403,2258.0,39,87,100,42.0,62.0,53.25
96,19000000,102272,0.65,0.67,0.58,38583626,2538.0,28,100,90,34.25,64.25,50.25
132,13000000,52538,0.75,0.76,0.64,3500605,1648.0,41,83,100,12.0,38.0,17.75
95,25000000,44960,0.58,0.33,0.47,17356894,3042.0,8,11,78,20.5,34.75,41.0
87,70000000,50283,0.68,0.66,0.56,72679278,3922.0,22,92,100,13.75,27.75,26.25
108,43000000,70119,0.75,0.86,0.76,3740823,1523.0,52,100,77,34.75,22.75,29.5
139,24000000,86007,0.72,0.92,0.79,57682904,2368.0,12,26,100,23.25,23.75,36.5
109,15000000,50471,0.62,0.8,0.7,3194575,326.0,58,66,83,17.0,19.25,17.75
161,10083500,120744,0.85,0.88,,12391761,338.0,4,44,100,25.25,66.5,98.75
133,20000000,45710,0.72,0.61,0.6,12545979,1500.0,23,88,100,13.5,25.0,20.5
129,108000000,46908,0.64,0.35,0.49,10378555,2822.0,24,98,100,29.5,42.25,30.25
123,35000000,59937,0.65,0.78,0.59,24139805,2930.0,48,48,100,28.0,55.25,44.5
91,6994350,35811,0.64,0.69,0.63,1799322,1070.0,49,97,100,2.25,9.25,8.75
89,,15090,0.68,0.89,0.76,1129408,131.0,42,79,57,0.0,15.5,1.5
101,60000000,104693,0.78,0.97,0.84,48023088,3279.0,7,61,100,5.75,16.75,31.25
123,100000000,37350,0.57,0.25,0.38,26410477,3084.0,14,77,100,40.5,49.75,47.25
89,,22119,0.65,0.88,0.67,20369,25.0,7,41,79,4.5,5.75,16.5
89,5000000,38001,0.61,0.52,0.44,10166820,1341.0,19,90,100,32.25,26.25,28.25
105,45000000,59105,0.58,0.41,0.42,54767494,3210.0,15,59,78,14.25,22.5,45.75
90,,24968,0.58,,0.62,151042,31.0,23,61,100,0.0,0.0,28.75
119,7000000,31673,0.73,0.89,0.83,5664763,650.0,52,78,100,50.0,28.25,29.75
120,,37889,0.72,0.66,0.59,2963630,452.0,31,42,32,6.5,8.25,13.0
102,65000000,49055,0.67,0.88,0.71,76233151,3702.0,33,92,100,31.5,44.0,51.25
99,9000000,46918,0.61,0.82,0.65,35144505,3168.0,22,64,97,5.0,9.25,23.5
89,5000000,36562,0.5,0.37,0.47,20777061,3121.0,36,100,90,34.5,51.5,52.5
113,40000000,18961,0.63,0.43,0.53,1738477,1176.0,25,63,50,11.75,24.75,7.5
109,10000000,16475,0.67,0.82,0.63,4073448,648.0,86,100,83,7.75,39.5,25.0
117,11313000,15047,0.68,0.9,0.76,3603484,330.0,9,27,51,12.5,12.0,14.0
92,8500000,6340,0.61,0.63,0.51,20007149,2822.0,30,98,93,32.75,29.75,36.5
98,,4430,0.65,0.8,0.68,322005,120.0,52,62,63,13.75,20.0,25.75
107,,8212,0.68,,0.6,708972,48.0,17,77,100,11.5,5.0,6.5
127,25000000,7728,0.57,0.55,0.6,3652206,2386.0,16,100,46,8.5,7.0,8.25
104,125000000,13464,0.57,0.31,0.41,33370166,3119.0,38,75,100,41.25,35.5,41.25
91,2700000,13446,0.54,0.8,0.69,12544,18.0,54,70,76,3.5,9.25,17.25
76,3500000,42661,0.65,0.39,,3775000,1325.0,35,100,49,21.0,65.0,32.5
108,,12833,0.61,0.21,0.43,544098,70.0,22,100,94,44.5,29.5,34.0
117,6000000,21780,0.68,0.69,0.62,5083906,1549.0,36,100,86,38.5,37.5,32.75
91,10000000,10781,0.47,0.09,0.25,6900335,2058.0,22,87,100,22.5,18.0,19.75
115,5648604,11023,0.76,0.89,0.65,6170998,233.0,100,89,73,12.75,11.0,10.25
105,,7627,0.76,1.0,,63240,8.0,15,70,100,0.0,0.0,29.25
151,,31176,0.76,0.69,,2376479,155.0,7,64,100,11.0,21.25,15.25
98,26000000,4332,0.65,0.57,0.54,2468683,659.0,24,100,73,14.5,26.5,14.0
90,,942,0.63,0.14,,5777,20.0,23,44,100,4.0,4.5,6.5
92,10000000,16762,0.46,0.0,0.22,3818664,2034.0,14,53,65,9.5,39.5,31.5
91,5000000,10135,0.53,,0.3,4799774,1737.0,26,100,97,41.25,38.75,36.0
92,5000000,6369,0.58,0.45,0.48,5608745,214.0,76,81,49,37.5,33.5,29.75
107,32000000,16871,0.57,0.39,0.5,1792,1.0,43,62,100,10.75,10.25,24.75
124,15000000,12888,0.74,0.93,0.73,8874389,1259.0,11,22,71,0.0,7.75,46.0
111,14000000,12201,0.68,0.83,0.65,3902185,317.0,33,69,68,31.5,27.25,34.25
91,,10867,0.54,0.58,0.59,4772155,355.0,29,100,74,23.5,38.5,22.75
96,,5560,0.61,0.71,0.63,73121,18.0,0,100,36,2.5,15.25,3.5
85,,5272,0.37,0.0,,252,3.0,18,28,37,56.75,35.75,16.25
103,8000000,23088,0.74,0.77,0.54,82703,25.0,73,87,70,15.0,40.25,5.25
85,15000000,8119,0.39,0.0,0.31,2423467,1554.0,52,92,100,11.0,14.5,38.0
120,15000000,5841,0.57,0.24,0.4,1658706,848.0,37,100,99,17.25,59.0,26.25
106,,12980,0.63,0.77,0.62,262599,30.0,25,36,41,7.5,11.0,12.75
80,,10347,0.73,0.9,0.69,21626,3.0,24,32,17,28.0,27.0,32.75
112,1500000,2757,0.59,0.2,0.31,2082980,516.0,83,81,48,10.25,0.0,0.0
92,26000000,20046,0.56,0.23,0.38,17782176,2945.0,33,100,74,51.5,41.25,42.5
88,,1584,0.41,0.36,0.26,850,2.0,5,100,83,4.25,4.0,3.75
140,8620000,6440,0.71,1.0,0.78,540268,33.0,18,13,13,0.0,29.5,15.75
107,10000000,4720,0.51,0.13,0.28,29747603,2246.0,23,69,100,36.25,50.75,34.25
95,,5989,0.54,0.24,0.35,6901965,1633.0,22,64,100,0.0,0.0,0.0
86,10000000,2839,0.57,0.0,,40598,100.0,13,25,17,12.75,12.25,13.0
170,13430000,32890,0.71,0.83,,5599781,283.0,12,100,92,5.75,9.0,8.75
113,,10529,0.75,0.91,0.73,880883,106.0,33,32,53,0.0,22.25,0.0
94,,993,0.66,,0.53,164994,26.0,53,60,57,10.25,9.25,9.25
99,,6623,0.58,0.57,0.5,5711,20.0,5,8,8,32.75,11.0,33.75
124,50000000,3134,0.59,,0.47,218044,43.0,16,20,37,9.25,22.25,26.0
158,,18263,0.58,0.5,0.4,4264983,302.0,27,70,100,29.75,44.0,46.5
76,,1363,0.62,0.48,0.48,15626,2.0,68,61,67,0.25,0.0,0.25
98,,4886,0.66,0.63,0.52,18957,6.0,22,67,42,29.75,9.75,15.0
111,17000000,5198,0.61,0.51,0.55,42065185,2379.0,11,55,81,16.25,17.25,14.5
141,504175,5400,0.53,0.43,,981947,146.0,17,89,100,29.75,32.25,31.5
130,9000000,3406,0.73,0.67,0.35,2000093,340.0,18,71,100,10.0,31.0,10.0
114,,1500,0.56,0.13,,11528613,465.0,4,34,63,10.25,25.0,24.75
184,,28037,0.77,0.75,,1801550,256.0,1,1,18,11.25,9.25,24.5
126,,5371,0.69,,0.68,568876,36.0,37,46,64,16.25,0.0,0.0
148,,19817,0.71,0.4,,880000,147.0,11,58,100,35.25,48.0,40.25
83,,1387,0.46,0.11,0.22,6245,10.0,20,41,65,21.0,28.25,29.0
99,6000000,2654,0.46,,,11528,12.0,3,48,100,4.25,19.25,29.75
92,,97,0.62,0.71,,20017,6.0,0,0,0,13.75,15.0,13.5
120,,2828,0.74,,0.43,190859,371.0,76,46,33,0.0,0.0,0.0
127,16969500,2067,0.7,,,2917,1.0,8,11,12,0.0,0.0,0.0
105,2924910,588,0.5,,,9283,3.0,64,47,49,36.25,8.5,28.75
83,1271700,2027,0.64,,0.81,3040,2.0,14,0,21,6.25,35.75,10.5
105,6787800,2050,0.65,,,2848,,0,88,0,0.0,0.0,0.0
127,,4202,0.66,0.86,,350703,81.0,4,52,100,8.25,28.5,36.75
91,2000000,1552,0.62,,0.36,2303792,890.0,27,100,82,30.0,31.5,18.0
124,30200000,3252,0.67,0.78,,800012,25.0,0,0,8,0.0,0.0,0.0
88,1600000,11252,0.59,,,10104,18.0,2,6,3,12.25,9.75,24.5
155,,9434,0.58,0.38,0.39,1264339,246.0,14,84,100,27.25,42.25,33.75
90,,1022,0.45,0.33,,6332,10.0,23,14,29,7.5,7.25,29.75
104,4500000,394456,0.77,0.98,0.84,176040665,3143.0,16,58,100,17.25,44.25,66.0
133,175000000,418900,0.75,0.92,0.73,334201140,4348.0,35,75,98,43.25,56.5,80.25
136,200000000,471312,0.77,0.84,0.67,389813101,4347.0,47,100,95,30.5,22.25,43.75
116,69000000,136443,0.56,0.18,0.37,58060186,3647.0,30,66,100,34.5,51.25,38.75
141,149000000,485652,0.75,0.93,0.76,412563408,4165.0,16,75,100,40.0,65.75,93.0
113,34000000,361073,0.76,0.93,0.86,107825862,3226.0,13,20,76,22.75,23.0,40.25
124,100000000,91563,0.6,0.49,0.44,85364450,3693.0,28,100,84,12.75,32.75,16.75
137,97000000,551781,0.81,0.93,0.77,226277068,4071.0,16,67,100,21.75,51.5,100.0
115,30000000,149486,0.67,0.78,0.63,51573925,3326.0,23,77,100,27.0,42.25,39.0
132,4525200,152022,0.79,0.95,0.93,18065180,815.0,60,50,67,36.0,24.5,37.0
118,185000000,235069,0.66,0.75,0.62,168052812,3846.0,24,83,100,19.75,34.25,44.75
101,4500000,51047,0.73,0.91,0.8,2026498,721.0,60,100,99,18.5,41.5,6.5
100,22000000,52836,0.71,0.34,0.43,64321890,3178.0,66,100,86,24.5,22.25,20.25
129,230000000,226161,0.66,0.29,0.39,172558876,4276.0,26,74,100,36.0,63.75,80.0
136,250000000,177806,0.67,0.67,0.56,225764765,4329.0,13,81,100,32.75,59.0,74.5
122,97000000,225477,0.64,0.66,0.65,74262031,3772.0,77,100,87,40.5,57.5,52.5
126,175000000,167822,0.68,0.31,0.41,39175066,3702.0,14,53,100,55.0,55.0,45.75
154,217000000,117994,0.52,0.15,0.27,130168683,4132.0,18,80,100,28.75,62.5,72.0
107,11000000,167417,0.77,0.87,0.73,33800859,2890.0,34,46,66,22.75,12.5,9.75
110,125000000,153845,0.55,0.16,0.34,80101125,4035.0,27,98,100,45.0,79.25,70.25
107,85000000,77763,0.52,0.46,0.42,44898413,3651.0,34,100,68,26.25,58.0,44.75
107,110000000,174652,0.64,0.43,0.52,40563557,3440.0,24,33,99,41.5,24.25,60.25
110,18000000,71912,0.53,0.15,0.43,20497844,3163.0,30,100,100,18.75,6.25,6.0
121,,88072,0.7,0.8,0.73,2291900,238.0,37,51,62,5.25,5.25,14.75
88,40000000,33037,0.56,0.2,0.3,25584504,3134.0,9,10,20,26.75,49.0,48.25
101,20000000,38610,0.52,0.44,0.51,22105643,3162.0,26,85,100,40.25,41.0,26.25
89,,70438,0.68,0.88,0.84,2523610,233.0,27,44,100,1.0,1.5,1.75
101,7000000,81293,0.76,0.73,0.6,24801212,2215.0,45,74,85,29.0,12.5,13.0
109,15000000,90029,0.65,0.7,0.62,102092201,3565.0,12,41,89,3.0,9.25,8.0
118,55000000,81226,0.46,0.11,0.33,114434010,3714.0,12,58,100,52.25,61.75,63.75
107,,11164,0.63,0.87,0.68,1361611,110.0,42,29,28,10.25,7.25,6.0
93,10500000,42510,0.63,0.78,0.77,10576669,941.0,12,62,100,38.5,74.75,69.25
111,,20391,0.65,0.93,0.8,272020,20.0,12,22,19,3.75,11.75,0.0
129,,15413,0.57,0.43,0.54,443684,95.0,87,90,93,17.25,23.0,18.5
102,175000000,58451,0.68,0.69,0.59,152901115,4256.0,25,70,100,46.0,61.5,58.5
97,125000000,92945,0.63,0.52,0.5,175003033,3829.0,21,27,70,24.25,27.75,32.5
89,5500000,38477,0.56,0.53,0.52,44307193,2471.0,19,69,100,27.0,36.75,44.0
90,,14703,0.58,0.78,0.69,1647175,173.0,30,42,71,20.75,46.5,58.5
91,5000000,68548,0.62,0.87,0.78,13985117,2533.0,21,97,100,19.75,34.5,37.0
111,2000000,71757,0.76,0.96,0.92,5904366,434.0,44,50,47,1.25,2.5,1.25
89,80000000,91533,0.63,0.59,0.49,264624300,4535.0,34,51,88,12.75,22.75,43.0
94,5656500,39416,0.78,0.85,0.62,6735118,212.0,13,17,28,11.75,4.0,6.0
120,5000000,103094,0.76,0.98,0.86,42872467,2597.0,51,98,100,61.0,60.75,48.25
117,18000000,96509,0.72,0.8,0.67,2402004,331.0,62,57,46,20.5,24.5,15.75
105,10000000,19144,0.66,0.22,0.31,4288104,646.0,95,100,84,20.0,9.5,19.0
104,80000000,115574,0.73,0.9,0.75,175750384,4088.0,34,85,100,24.5,39.25,52.5
98,5000000,38823,0.64,0.63,0.58,12241072,2346.0,26,94,100,26.0,33.0,38.5
132,20000000,25887,0.63,0.2,0.32,57386418,2888.0,29,94,100,43.75,79.75,74.0
92,,24562,0.67,0.87,0.75,3072605,564.0,17,90,100,13.75,14.5,25.25
91,22000000,34811,0.56,0.24,0.37,32187017,3185.0,15,62,86,38.75,59.0,49.5
96,25000000,66022,0.66,0.82,0.5,45018541,3076.0,15,65,100,49.25,53.75,37.0
96,10000000,26157,0.64,0.45,0.52,34121140,2801.0,53,100,87,30.75,52.0,43.0
120,30000000,40472,0.64,0.16,0.33,7885294,2812.0,26,81,100,25.5,22.25,14.25
127,20000000,31652,0.7,0.62,0.57,17445186,1057.0,87,65,67,12.0,27.5,3.5
104,,17818,0.77,0.97,0.85,338027,13.0,6,20,14,5.0,4.75,9.75
92,100000,46078,0.68,0.91,0.84,1594798,329.0,56,57,63,10.0,6.75,4.75
98,,26825,0.66,0.86,0.71,3021133,647.0,58,73,100,22.75,16.25,19.5
116,,14371,0.69,0.92,0.76,14453,13.0,62,54,44,8.5,8.25,25.0
90,,4973,0.6,,0.45,328188,102.0,84,87,97,25.25,29.0,36.5
95,30000000,25580,0.56,0.24,0.34,20783704,1803.0,39,88,100,29.0,40.5,37.75
104,,10524,0.72,0.97,0.89,1017107,61.0,25,31,27,10.0,26.25,20.5
96,7400000,17644,0.43,0.2,0.37,22395806,2220.0,25,96,100,26.25,35.25,37.5
116,,18323,0.63,0.74,0.7,28660,25.0,18,47,100,21.5,27.0,47.75
102,,7262,0.58,0.46,0.5,84809,103.0,26,100,80,16.5,13.0,15.5
139,40000000,18458,0.58,0.18,0.38,44922302,2471.0,9,75,100,11.5,40.5,20.75
